17	35	1	9	2	4
17	35	2	9	2	2
17	36	1	9	2	8
17	36	2	9	2	6
17	37	1	9	1	3
17	37	2	9	1	1
17	38	1	9	1	7
17	38	2	9	1	5
17	39	1	9	1	4
17	39	2	9	1	2
19	29	1	10	3	5
19	29	2	10	3	7
19	30	1	10	3	1
19	30	2	10	3	3
19	31	1	10	3	6
19	31	2	10	3	8
19	32	1	10	3	2
19	32	2	10	3	4
19	33	1	10	2	5
19	33	2	10	2	7
19	34	1	10	2	1
19	34	2	10	2	3
19	35	1	10	2	6
19	35	2	10	2	8
19	36	1	10	2	2
19	36	2	10	2	4
19	37	1	10	1	5
19	37	2	10	1	7
19	38	1	10	1	1
19	38	2	10	1	3
19	39	1	10	1	2
19	39	2	10	1	4
19	40	1	11	1	8
19	40	2	11	1	6
19	41	1	10	1	6
19	41	2	10	1	8
21	29	1	11	3	3
21	29	2	11	3	1
21	30	1	11	3	7
21	30	2	11	3	5
21	31	1	11	3	4
21	31	2	11	3	2
21	32	1	11	3	8
21	32	2	11	3	6
21	33	1	11	2	3
21	33	2	11	2	1
21	34	1	11	2	7
21	34	2	11	2	5
21	35	1	11	2	4
21	35	2	11	2	2
21	36	1	11	2	8
21	36	2	11	2	6
21	37	1	11	1	3
21	37	2	11	1	1
21	38	1	11	1	7
21	38	2	11	1	5
21	39	1	11	1	4
21	39	2	11	1	2
23	29	1	12	3	5
23	29	2	12	3	7
23	30	1	12	3	1
23	30	2	12	3	3
23	31	1	12	3	6
23	31	2	12	3	8
23	32	1	12	3	2
23	32	2	12	3	4
23	33	1	12	2	5
23	33	2	12	2	7
23	34	1	12	2	1
23	34	2	12	2	3
23	35	1	12	2	6
23	35	2	12	2	8
23	36	1	12	2	2
23	36	2	12	2	4
23	37	1	12	1	5
23	37	2	12	1	7
23	38	1	12	1	1
23	38	2	12	1	3
23	39	1	12	1	2
23	39	2	12	1	4
23	40	1	13	1	8
23	40	2	13	1	6
23	41	1	12	1	6
23	41	2	12	1	8
25	29	1	13	3	3
25	29	2	13	3	1
25	30	1	13	3	7
25	30	2	13	3	5
25	31	1	13	3	4
25	31	2	13	3	2
25	32	1	13	3	8
25	32	2	13	3	6
25	33	1	13	2	3
25	33	2	13	2	1
25	34	1	13	2	7
25	34	2	13	2	5
25	35	1	13	2	4
25	35	2	13	2	2
25	36	1	13	2	8
25	36	2	13	2	6
25	37	1	13	1	3
25	37	2	13	1	1
25	38	1	13	1	7
25	38	2	13	1	5
25	39	1	13	1	4
25	39	2	13	1	2
27	29	1	14	3	5
27	29	2	14	3	7
27	30	1	14	3	1
27	30	2	14	3	3
27	31	1	14	3	6
27	31	2	14	3	8
27	32	1	14	3	2
27	32	2	14	3	4
27	33	1	14	2	5
27	33	2	14	2	7
27	34	1	14	2	1
27	34	2	14	2	3
27	35	1	14	2	6
27	35	2	14	2	8
27	36	1	14	2	2
27	36	2	14	2	4
27	37	1	14	1	5
27	37	2	14	1	7
27	38	1	14	1	1
27	38	2	14	1	3
27	39	1	14	1	2
27	39	2	14	1	4
27	40	1	15	1	8
27	40	2	15	1	6
27	41	1	14	1	6
27	41	2	14	1	8
29	29	1	15	3	3
29	29	2	15	3	1
29	30	1	15	3	7
29	30	2	15	3	5
29	31	1	15	3	4
29	31	2	15	3	2
29	32	1	15	3	8
29	32	2	15	3	6
29	33	1	15	2	3
29	33	2	15	2	1
29	34	1	15	2	7
29	34	2	15	2	5
29	35	1	15	2	4
29	35	2	15	2	2
29	36	1	15	2	8
29	36	2	15	2	6
29	37	1	15	1	3
29	37	2	15	1	1
29	38	1	15	1	7
29	38	2	15	1	5
29	39	1	15	1	4
29	39	2	15	1	2
31	29	1	16	3	5
31	29	2	16	3	7
31	30	1	16	3	1
31	30	2	16	3	3
31	31	1	16	3	6
31	31	2	16	3	8
31	32	1	16	3	2
31	32	2	16	3	4
31	33	1	16	2	5
31	33	2	16	2	7
31	34	1	16	2	1
31	34	2	16	2	3
31	35	1	16	2	6
31	35	2	16	2	8
31	36	1	16	2	2
31	36	2	16	2	4
31	37	1	16	1	5
31	37	2	16	1	7
31	38	1	16	1	1
31	38	2	16	1	3
31	39	1	16	1	2
31	39	2	16	1	4
31	40	1	17	1	8
31	40	2	17	1	6
31	41	1	16	1	6
31	41	2	16	1	8
33	29	1	17	3	3
33	29	2	17	3	1
33	30	1	17	3	7
33	30	2	17	3	5
33	31	1	17	3	4
33	31	2	17	3	2
33	32	1	17	3	8
33	32	2	17	3	6
33	33	1	17	2	3
33	33	2	17	2	1
33	34	1	17	2	7
33	34	2	17	2	5
33	35	1	17	2	4
33	35	2	17	2	2
33	36	1	17	2	8
33	36	2	17	2	6
33	37	1	17	1	3
33	37	2	17	1	1
33	38	1	17	1	7
33	38	2	17	1	5
33	39	1	17	1	4
33	39	2	17	1	2
35	29	1	18	3	5
35	29	2	18	3	7
35	30	1	18	3	1
35	30	2	18	3	3
35	31	1	18	3	6
35	31	2	18	3	8
35	32	1	18	3	2
35	32	2	18	3	4
35	33	1	18	2	5
35	33	2	18	2	7
35	34	1	18	2	1
35	34	2	18	2	3
35	35	1	18	2	6
35	35	2	18	2	8
35	36	1	18	2	2
35	36	2	18	2	4
35	37	1	18	1	5
35	37	2	18	1	7
35	38	1	18	1	1
35	38	2	18	1	3
35	39	1	18	1	2
35	39	2	18	1	4
35	40	1	19	1	8
35	40	2	19	1	6
35	41	1	18	1	6
35	41	2	18	1	8
37	29	1	19	3	3
37	29	2	19	3	1
37	30	1	19	3	7
37	30	2	19	3	5
37	31	1	19	3	4
37	31	2	19	3	2
37	32	1	19	3	8
37	32	2	19	3	6
37	33	1	19	2	3
37	33	2	19	2	1
37	34	1	19	2	7
37	34	2	19	2	5
37	35	1	19	2	4
37	35	2	19	2	2
37	36	1	19	2	8
37	36	2	19	2	6
37	37	1	19	1	3
37	37	2	19	1	1
37	38	1	19	1	7
37	38	2	19	1	5
37	39	1	19	1	4
37	39	2	19	1	2
39	29	1	20	3	5
39	29	2	20	3	7
39	30	1	20	3	1
39	30	2	20	3	3
39	31	1	20	3	6
39	31	2	20	3	8
39	32	1	20	3	2
39	32	2	20	3	4
39	33	1	20	2	5
39	33	2	20	2	7
39	34	1	20	2	1
39	34	2	20	2	3
39	35	1	20	2	6
39	35	2	20	2	8
39	36	1	20	2	2
39	36	2	20	2	4
39	37	1	20	1	5
39	37	2	20	1	7
39	38	1	20	1	1
39	38	2	20	1	3
39	39	1	20	1	2
39	39	2	20	1	4
39	40	1	21	1	8
39	40	2	21	1	6
39	41	1	20	1	6
39	41	2	20	1	8
41	29	1	21	3	3
41	29	2	21	3	1
41	30	1	21	3	7
41	30	2	21	3	5
41	31	1	21	3	4
41	31	2	21	3	2
41	32	1	21	3	8
41	32	2	21	3	6
41	33	1	21	2	3
41	33	2	21	2	1
41	34	1	21	2	7
41	34	2	21	2	5
41	35	1	21	2	4
41	35	2	21	2	2
41	36	1	21	2	8
41	36	2	21	2	6
41	37	1	21	1	3
41	37	2	21	1	1
41	38	1	21	1	7
41	38	2	21	1	5
41	39	1	21	1	4
41	39	2	21	1	2
43	29	1	22	3	5
43	29	2	22	3	7
43	30	1	22	3	1
43	30	2	22	3	3
43	31	1	22	3	6
43	31	2	22	3	8
43	32	1	22	3	2
43	32	2	22	3	4
43	33	1	22	2	5
43	33	2	22	2	7
43	34	1	22	2	1
43	34	2	22	2	3
43	35	1	22	2	6
43	35	2	22	2	8
43	36	1	22	2	2
43	36	2	22	2	4
43	37	1	22	1	5
43	37	2	22	1	7
43	38	1	22	1	1
43	38	2	22	1	3
43	39	1	22	1	2
43	39	2	22	1	4
43	40	1	23	1	8
43	40	2	23	1	6
43	41	1	22	1	6
43	41	2	22	1	8
45	29	1	23	3	3
45	29	2	23	3	1
45	30	1	23	3	7
45	30	2	23	3	5
45	31	1	23	3	4
45	31	2	23	3	2
45	32	1	23	3	8
45	32	2	23	3	6
45	33	1	23	2	3
45	33	2	23	2	1
45	34	1	23	2	7
45	34	2	23	2	5
45	35	1	23	2	4
45	35	2	23	2	2
45	36	1	23	2	8
45	36	2	23	2	6
45	37	1	23	1	3
45	37	2	23	1	1
45	38	1	23	1	7
45	38	2	23	1	5
45	39	1	23	1	4
45	39	2	23	1	2
47	29	1	24	3	5
47	29	2	24	3	7
47	30	1	24	3	1
47	30	2	24	3	3
47	31	1	24	3	6
47	31	2	24	3	8
47	32	1	24	3	2
47	32	2	24	3	4
47	33	1	24	2	5
47	33	2	24	2	7
47	34	1	24	2	1
47	34	2	24	2	3
47	35	1	24	2	6
47	35	2	24	2	8
47	36	1	24	2	2
47	36	2	24	2	4
47	37	1	24	1	5
47	37	2	24	1	7
47	38	1	24	1	1
47	38	2	24	1	3
47	39	1	24	1	2
47	39	2	24	1	4
47	40	1	25	1	8
47	40	2	25	1	6
47	41	1	24	1	6
47	41	2	24	1	8
49	29	1	25	3	3
49	29	2	25	3	1
49	30	1	25	3	7
49	30	2	25	3	5
49	31	1	25	3	4
49	31	2	25	3	2
49	32	1	25	3	8
49	32	2	25	3	6
49	33	1	25	2	3
49	33	2	25	2	1
49	34	1	25	2	7
49	34	2	25	2	5
49	35	1	25	2	4
49	35	2	25	2	2
49	36	1	25	2	8
49	36	2	25	2	6
49	37	1	25	1	3
49	37	2	25	1	1
49	38	1	25	1	7
49	38	2	25	1	5
49	39	1	25	1	4
49	39	2	25	1	2
51	29	1	26	3	5
51	29	2	26	3	7
51	30	1	26	3	1
51	30	2	26	3	3
51	31	1	26	3	6
51	31	2	26	3	8
51	32	1	26	3	2
51	32	2	26	3	4
51	33	1	26	2	5
51	33	2	26	2	7
51	34	1	26	2	1
51	34	2	26	2	3
51	35	1	26	2	6
51	35	2	26	2	8
51	36	1	26	2	2
51	36	2	26	2	4
51	37	1	26	1	5
51	37	2	26	1	7
51	38	1	26	1	1
51	38	2	26	1	3
51	39	1	26	1	2
51	39	2	26	1	4
51	40	1	27	1	8
51	40	2	27	1	6
51	41	1	26	1	6
51	41	2	26	1	8
53	29	1	27	3	3
53	29	2	27	3	1
53	30	1	27	3	7
53	30	2	27	3	5
53	31	1	27	3	4
53	31	2	27	3	2
53	32	1	27	3	8
53	32	2	27	3	6
53	33	1	27	2	3
53	33	2	27	2	1
53	34	1	27	2	7
53	34	2	27	2	5
53	35	1	27	2	4
53	35	2	27	2	2
53	36	1	27	2	8
53	36	2	27	2	6
53	37	1	27	1	3
53	37	2	27	1	1
53	38	1	27	1	7
53	38	2	27	1	5
53	39	1	27	1	4
53	39	2	27	1	2
55	29	2	28	3	7
55	30	2	28	3	3
55	31	2	28	3	8
55	32	2	28	3	4
55	33	2	28	2	7
55	34	2	28	2	3
55	35	1	28	2	6
55	35	2	28	2	8
55	36	1	28	2	2
55	36	2	28	2	4
55  34  1   28  2   1
55  33  1   28  2   5
55  30  1   28  3   1
55  32  1   28  3   2
55  29  1   28  3   5
55  31  1   28  3   6
55	37	1	28	1	5
55	37	2	28	1	7
55	38	1	28	1	1
55	38	2	28	1	3
55	39	1	28	1	2
55	39	2	28	1	4
55	40	1	29	1	8
55	40	2	29	1	6
55	41	1	28	1	6
55	41	2	28	1	8
57	29	1	29	3	3
57	29	2	29	3	1
57	30	1	29	3	7
57	30	2	29	3	5
57	31	1	29	3	4
57	31	2	29	3	2
57	32	1	29	3	8
57	32	2	29	3	6
57	33	1	29	2	3
57	33	2	29	2	1
57	34	1	29	2	7
57	34	2	29	2	5
57	35	1	29	2	4
57	35	2	29	2	2
57	36	1	29	2	8
57	36	2	29	2	6
57	37	1	29	1	3
57	37	2	29	1	1
57	38	1	29	1	7
57	38	2	29	1	5
57	39	1	29	1	4
57	39	2	29	1	2
59	29	1	30	3	5
59	29	2	30	3	7
59	30	1	30	3	1
59	30	2	30	3	3
59	31	1	30	3	6
59	31	2	30	3	8
59	32	1	30	3	2
59	32	2	30	3	4
59	33	1	30	2	5
59	33	2	30	2	7
59	34	1	30	2	1
59	34	2	30	2	3
59	35	1	30	2	6
59	35	2	30	2	8
59	36	1	30	2	2
59	36	2	30	2	4
59	37	1	30	1	5
59	37	2	30	1	7
59	38	1	30	1	1
59	38	2	30	1	3
59	39	1	30	1	2
59	39	2	30	1	4
59	40	1	31	1	8
59	40	2	31	1	6
59	41	1	30	1	6
59	41	2	30	1	8
61	29	1	31	3	3
61	29	2	31	3	1
61	30	1	31	3	7
61	30	2	31	3	5
61	31	1	31	3	4
61	31	2	31	3	2
61	32	1	31	3	8
61	32	2	31	3	6
61	33	1	31	2	3
61	33	2	31	2	1
61	34	1	31	2	7
61	34	2	31	2	5
61	35	1	31	2	4
61	35	2	31	2	2
61	36	1	31	2	8
61	36	2	31	2	6
61	37	1	31	1	3
61	37	2	31	1	1
61	38	1	31	1	7
61	38	2	31	1	5
61	39	1	31	1	4
61	39	2	31	1	2
63	29	1	32	3	5
63	29	2	32	3	7
63	30	1	32	3	1
63	30	2	32	3	3
63	31	1	32	3	6
63	31	2	32	3	8
63	32	1	32	3	2
63	32	2	32	3	4
63	33	1	32	2	5
63	33	2	32	2	7
63	34	1	32	2	1
63	34	2	32	2	3
63	35	1	32	2	6
63	35	2	32	2	8
63	36	1	32	2	2
63	36	2	32	2	4
63	37	1	32	1	5
63	37	2	32	1	7
63	38	1	32	1	1
63	38	2	32	1	3
63	39	1	32	1	2
63	39	2	32	1	4
63	40	1	33	1	8
63	40	2	33	1	6
63	41	1	32	1	6
63	41	2	32	1	8
65	29	1	33	3	3
65	29	2	33	3	1
65	30	1	33	3	7
65	30	2	33	3	5
65	31	1	33	3	4
65	31	2	33	3	2
65	32	1	33	3	8
65	32	2	33	3	6
65	33	1	33	2	3
65	33	2	33	2	1
65	34	1	33	2	7
65	34	2	33	2	5
65	35	1	33	2	4
65	35	2	33	2	2
65	36	1	33	2	8
65	36	2	33	2	6
65	37	1	33	1	3
65	37	2	33	1	1
65	38	1	33	1	7
65	38	2	33	1	5
65	39	1	33	1	4
65	39	2	33	1	2
67	29	1	34	3	5
67	29	2	34	3	7
67	30	1	34	3	1
67	30	2	34	3	3
67	31	1	34	3	6
67	31	2	34	3	8
67	32	1	34	3	2
67	32	2	34	3	4
67	33	1	34	2	5
67	33	2	34	2	7
67	34	1	34	2	1
67	34	2	34	2	3
67	35	1	34	2	6
67	35	2	34	2	8
67	36	1	34	2	2
67	36	2	34	2	4
67	37	1	34	1	5
67	37	2	34	1	7
67	38	1	34	1	1
67	38	2	34	1	3
67	39	1	34	1	2
67	39	2	34	1	4
67	40	1	35	1	8
67	40	2	35	1	6
67	41	1	34	1	6
67	41	2	34	1	8
69	29	1	35	3	3
69	29	2	35	3	1
69	30	1	35	3	7
69	30	2	35	3	5
69	31	1	35	3	4
69	31	2	35	3	2
69	32	1	35	3	8
69	32	2	35	3	6
69	33	1	35	2	3
69	33	2	35	2	1
69	34	1	35	2	7
69	34	2	35	2	5
69	35	1	35	2	4
69	35	2	35	2	2
69	36	1	35	2	8
69	36	2	35	2	6
69	37	1	35	1	3
69	37	2	35	1	1
69	38	1	35	1	7
69	38	2	35	1	5
69	39	1	35	1	4
69	39	2	35	1	2
71	29	1	36	3	5
71	29	2	36	3	7
71	30	1	36	3	1
71	30	2	36	3	3
71	31	1	36	3	6
71	31	2	36	3	8
71	32	1	36	3	2
71	32	2	36	3	4
71	33	1	36	2	5
71	33	2	36	2	7
71	34	1	36	2	1
71	34	2	36	2	3
71	35	1	36	2	6
71	35	2	36	2	8
71	36	1	36	2	2
71	36	2	36	2	4
71	37	1	36	1	5
71	37	2	36	1	7
71	38	1	36	1	1
71	38	2	36	1	3
71	39	1	36	1	2
71	39	2	36	1	4
71	40	1	1	1	8
71	40	2	1	1	6
71	41	1	36	1	6
71	41	2	36	1	8
